user_id,book_code,rating
41781,1842,1
41781,466,1
41781,7480,1
41781,6879,1
41781,4582,1
41781,19,1
41781,15580,1
41781,384,1
41781,852,1
41781,6933,1
41781,5408,1
41781,13383,1
41781,9728,1
41781,12376,1
41781,3409,1
41781,5041,1
41781,12179,1
41781,9230,1
41781,18,1
41781,18033,1
41781,4571,1
41781,7,1
41781,12880,1
41781,8728,1
41781,761,1
41781,114,1
41781,752,1
41781,38,1
41781,11941,1
41781,7735,1
41781,2524,1
41781,5150,1
41781,2872,1
41781,3216,1
41781,1854,1
41781,10139,1
41781,7770,1
41781,3364,1
41781,473,1
41781,1033,1
41781,11016,1
41781,16155,1
41781,486,1
41781,3104,1
41781,12372,1
41781,16010,1
41781,13053,1
41781,11977,1
42093,350,1
42093,242,1
42093,24301,1
42093,681,1
42093,41,1
42093,5443,1
42093,2949,1
42093,7322,1
42093,1295,1
42093,468,1
42093,17084,1
42093,1953,1
42093,728,1
42093,10145,1
42093,4530,1
42093,10268,1
42093,307,1
42093,3523,1
42093,1486,1
42093,2087,1
42093,5509,1
42093,2451,1
42093,33799,1
42093,4009,1
42093,6400,1
42093,243,1
42093,5065,1
42323,1316,1
42323,9692,1
42323,529,1
42323,1764,1
42323,9238,1
42323,471,1
42323,5072,1
42323,11491,1
42323,3941,1
42323,23206,1
42458,652,1
42458,23843,1
42458,6843,1
42458,2242,1
42458,20020,1
42458,5943,1
42458,20017,1
42458,8728,1
42458,1763,1
42458,3973,1
42458,15013,1
42458,6601,1
42458,6818,1
42458,1299,1
42458,43293,1
42459,1067,1
42459,1213,1
42459,4401,1
42459,23204,1
42459,211,1
42459,2756,1
42459,10438,1
42459,27614,1
42459,2167,1
42459,223,1
42459,6848,1
42459,5799,1
42459,17219,1
42459,126,1
42466,4265,1
42466,1316,1
42466,3981,1
42466,1956,1
42466,787,1
42466,1600,1
42466,402,1
42466,10146,1
42466,15771,1
42466,5438,1
42466,10634,1
42466,934,1
42466,729,1
42466,338,1
42466,1840,1
42466,3872,1
42466,3506,1
42466,8805,1
42466,23687,1
42466,5908,1
42466,18862,1
42466,7725,1
42466,1069,1
42466,6226,1
42466,246,1
42466,5375,1
42852,28923,1
42852,1448,1
42852,2303,1
42852,20124,1
42852,575,1
42852,578,1
42852,562,1
42852,1926,1
42852,20544,1
42852,94,1
42883,27,1
42883,9536,1
42883,5528,1
42883,12238,1
42883,578,1
42883,5208,1
42883,26341,1
42883,2386,1
42883,7697,1
42883,2087,1
42914,1935,1
42914,1953,1
42914,3885,1
42914,24018,1
42914,594,1
42914,1673,1
42914,2384,1
42914,2385,1
42914,595,1
42914,6607,1
42914,27,1
42914,18626,1
42914,5147,1
42914,664,1
42914,20020,1
42914,14468,1
42914,9418,1
42914,470,1
42914,3536,1
42914,3910,1
42914,14997,1
42914,8513,1
42914,4167,1
42914,1090,1
42914,4866,1
42914,9308,1
42914,6712,1
42914,3336,1
42914,8168,1
42914,8163,1
42914,10125,1
42914,2116,1
42914,1269,1
42914,9287,1
42914,5255,1
42914,5254,1
42914,7860,1
42914,19780,1
42914,1990,1
42914,2795,1
42914,5385,1
42914,3884,1
42914,11356,1
42914,395,1
42914,9544,1
42914,491,1
42914,5253,1
42914,4057,1
42914,149,1
42914,1659,1
42914,11092,1
42914,15768,1
42914,8933,1
42914,7898,1
42914,8937,1
42914,4253,1
42914,9309,1
42914,12726,1
42914,8584,1
42914,118,1
42914,5201,1
42914,18638,1
42914,3389,1
42914,7612,1
42914,1113,1
42914,3091,1
42914,3140,1
42948,6544,1
42948,2384,1
42948,1091,1
42948,18336,1
42948,20017,1
42948,5544,1
42948,4873,1
42948,20122,1
42948,7174,1
42948,7160,1
42948,1280,1
42948,7674,1
42948,10192,1
42948,5412,1
42948,11967,1
43004,17945,1
43004,1478,1
43004,1436,1
43004,940,1
43004,2272,1
43004,2805,1
43004,25934,1
43004,14937,1
43004,217,1
43004,38238,1
43004,27293,1
43004,121,1
43163,3140,1
43163,1040,1
43163,737,1
43163,6907,1
43163,17554,1
43163,5202,1
43163,10309,1
43163,236,1
43163,2013,1
43163,3786,1
43404,588,1
43404,21782,1
43404,91,1
43404,23960,1
43404,281,1
43404,92,1
43404,227,1
43404,486,1
43404,10193,1
43404,8023,1
43404,418,1
43619,1067,1
43619,134,1
43619,2163,1
43619,350,1
43619,304,1
43619,1082,1
43619,5036,1
43619,1868,1
43619,9827,1
43619,23938,1
43619,91,1
43619,92,1
43619,34684,1
43619,1011,1
43619,2779,1
43619,9977,1
43619,10406,1
43619,2881,1
43619,6223,1
43619,1040,1
43619,3057,1
43619,2998,1
43619,2288,1
43619,2394,1
43619,934,1
43619,756,1
43619,1877,1
43619,3824,1
43619,1629,1
43619,15182,1
43619,66,1
43619,5519,1
43619,985,1
43619,5459,1
43619,10819,1
43619,33828,1
43619,5031,1
43619,4221,1
43619,1760,1
43619,5943,1
43619,47,1
43619,9352,1
43619,356,1
43619,11424,1
43619,6693,1
43619,1493,1
43619,575,1
43619,3110,1
43619,578,1
43619,26358,1
43619,21318,1
43619,1395,1
43619,4967,1
43619,301,1
43619,217,1
43619,3506,1
43619,8805,1
43619,7,1
43619,18807,1
43619,3910,1
43619,8802,1
43619,8934,1
43619,1298,1
43619,5773,1
43619,1762,1
43619,224,1
43619,2709,1
43619,2387,1
43619,6676,1
43619,26335,1
43619,568,1
43619,11868,1
43619,6712,1
43619,3336,1
43619,1926,1
43619,1269,1
43619,824,1
43619,6759,1
43619,3595,1
43619,5905,1
43619,6261,1
43619,19,1
43619,11187,1
43619,4066,1
43619,5387,1
43619,7513,1
43619,6724,1
43619,12234,1
43619,7220,1
43619,3395,1
43619,11220,1
43619,1299,1
43619,6242,1
43619,31207,1
43619,7226,1
43619,747,1
43619,6340,1
43619,735,1
43619,30211,1
43619,5815,1
43619,1015,1
43619,633,1
43619,853,1
43619,67,1
43619,5,1
43619,2822,1
43619,2402,1
43687,133,1
43687,15335,1
43687,6949,1
43687,351,1
43687,987,1
43687,8113,1
43687,353,1
43687,1842,1
43687,28,1
43687,466,1
43687,3235,1
43687,13383,1
43687,11907,1
43687,5459,1
43687,3810,1
43687,6933,1
43687,12239,1
43687,5057,1
43687,920,1
43687,52,1
43687,886,1
43687,1709,1
43687,3872,1
43687,18554,1
43687,11868,1
43687,858,1
43687,11187,1
43687,5387,1
43687,3525,1
43687,3252,1
43687,3144,1
43687,1033,1
43687,853,1
43687,2822,1
43687,5176,1
43687,6270,1
43687,240,1
43687,960,1
43806,1067,1
43806,15838,1
43806,304,1
43806,13450,1
43806,43,1
43806,1819,1
43806,9018,1
43806,12473,1
43806,15104,1
43806,4762,1
43806,1673,1
43806,5875,1
43806,205,1
43806,3989,1
43806,5728,1
43806,3558,1
43806,267,1
43806,728,1
43806,1387,1
43806,4639,1
43806,1840,1
43806,2241,1
43806,5041,1
43806,649,1
43806,27614,1
43806,920,1
43806,14436,1
43806,358,1
43806,575,1
43806,6907,1
43806,578,1
43806,6463,1
43806,992,1
43806,1422,1
43806,43493,1
43806,472,1
43806,23777,1
43806,26341,1
43806,2990,1
43806,20122,1
43806,9978,1
43806,3588,1
43806,5769,1
43806,118,1
43806,3068,1
43806,1015,1
43806,279,1
43806,43293,1
43806,633,1
43806,3769,1
43806,107,1
43806,67,1
43806,5375,1
43806,4147,1
43806,960,1
43910,1316,1
43910,353,1
43910,402,1
43910,14123,1
43910,15771,1
43910,11105,1
43910,2161,1
43910,552,1
43910,29099,1
43910,4639,1
43910,7343,1
43910,33871,1
43910,246,1
43910,235,1
43910,1015,1
43910,94,1
43910,107,1
43910,4577,1
43910,10763,1
43910,334,1
44089,960,1
44089,732,1
44089,3110,1
44089,5943,1
44089,23437,1
44089,37,1
44089,23687,1
44089,5465,1
44089,9920,1
44089,6340,1
44089,633,1
44089,1021,1
44296,14009,1
44296,13278,1
44296,2694,1
44296,3305,1
44296,9825,1
44296,12423,1
44296,1013,1
44296,17084,1
44296,14260,1
44296,20722,1
44296,2813,1
44296,29803,1
44296,728,1
44296,20027,1
44296,3261,1
44296,356,1
44296,575,1
44296,37,1
44296,2661,1
44296,8492,1
44296,4661,1
44296,761,1
44296,36546,1
44296,1926,1
44296,3572,1
44296,2751,1
44296,1269,1
44296,7217,1
44296,91,1
44296,5624,1
44296,12103,1
44296,7221,1
44296,3302,1
44296,3786,1
44296,1079,1
44296,4325,1
44296,2028,1
44404,1763,1
44404,660,1
44404,1089,1
44404,3558,1
44404,10980,1
44404,1018,1
44404,913,1
44404,7513,1
44404,10233,1
44404,27293,1
44595,7759,1
44595,5371,1
44595,595,1
44595,737,1
44595,5018,1
44595,8071,1
44595,575,1
44595,34268,1
44595,631,1
44595,4234,1
44595,22214,1
44595,17937,1
44595,118,1
44595,1435,1
44595,3042,1
44595,2128,1
44647,1295,1
44647,7135,1
44647,1919,1
44647,6146,1
44647,985,1
44647,9536,1
44647,8001,1
44647,5147,1
44647,8661,1
44647,2695,1
44647,23437,1
44647,4131,1
44647,763,1
44647,5618,1
44647,6516,1
44647,2496,1
44647,971,1
44647,7631,1
44647,11203,1
44647,6724,1
44647,8874,1
44647,1923,1
44647,4645,1
44845,11950,1
44845,3536,1
44845,186,1
44845,4762,1
44845,96,1
44845,8374,1
44845,11970,1
44845,1159,1
44845,9005,1
44845,3610,1
44845,9725,1
44845,15772,1
44845,11200,1
44845,20066,1
44845,27946,1
44845,603,1
44845,3659,1
44845,8807,1
44845,3764,1
44845,2412,1
44845,11255,1
44845,6177,1
44845,8821,1
44845,2454,1
44845,43493,1
44845,3587,1
44845,3588,1
44845,9609,1
44845,14198,1
44845,6808,1
44845,408,1
44845,12132,1
44845,633,1
44845,7721,1
44845,7611,1
44845,3127,1
44845,9657,1
44845,6241,1
44845,1604,1
44852,1082,1
44852,9854,1
44852,1868,1
44852,402,1
44852,90,1
44852,468,1
44852,6601,1
44852,3904,1
44852,1319,1
44852,1069,1
44852,2494,1
44893,550,1
44893,23764,1
44893,134,1
44893,529,1
44893,193,1
44893,6674,1
44893,466,1
44893,8735,1
44893,16856,1
44893,6872,1
44893,5147,1
44893,301,1
44893,4571,1
44893,277,1
44893,11681,1
44893,12901,1
44893,11868,1
44893,3552,1
44893,5728,1
44893,1069,1
44893,1480,1
44893,7612,1
44893,3769,1
44925,2649,1
44925,632,1
44925,12311,1
44925,960,1
44925,7322,1
44925,9706,1
44925,732,1
44925,7318,1
44925,737,1
44925,1480,1
44925,756,1
44925,728,1
44925,13158,1
44925,2454,1
44925,1990,1
44925,9057,1
44925,9677,1
44925,2302,1
44925,21325,1
44925,2628,1
44925,914,1
44925,2161,1
44925,107,1
44925,2494,1
44925,4333,1
44925,4577,1
45383,1615,1
45383,7466,1
45383,358,1
45383,6397,1
45383,52,1
45383,12378,1
45383,17257,1
45383,6759,1
45383,370,1
45383,920,1
45557,10957,1
45557,1956,1
45557,663,1
45557,23843,1
45557,681,1
45557,4057,1
45557,1459,1
45557,10146,1
45557,2384,1
45557,91,1
45557,1152,1
45557,205,1
45557,1842,1
45557,1040,1
45557,6354,1
45557,4128,1
45557,4433,1
45557,12189,1
45557,729,1
45557,12036,1
45557,1521,1
45557,1840,1
45557,8595,1
45557,3772,1
45557,356,1
45557,2306,1
45557,52,1
45557,11868,1
45557,1090,1
45557,1901,1
45557,170,1
45557,18522,1
45557,1247,1
45557,1068,1
45557,5455,1
45557,8409,1
45557,7734,1
45557,18854,1
45557,7760,1
45557,2523,1
45557,8203,1
45557,17739,1
45557,737,1
45557,8071,1
45557,735,1
45557,24930,1
45557,1427,1
45557,1492,1
45557,36628,1
45557,247,1
45772,2747,1
45772,1919,1
45772,6146,1
45772,7698,1
45772,1786,1
45772,3757,1
45772,6263,1
45772,4710,1
45772,5436,1
45772,7218,1
45772,5770,1
45772,3242,1
45772,4935,1
46269,1731,1
46269,16662,1
46269,6579,1
46269,402,1
46269,807,1
46269,1076,1
46269,15122,1
46269,6471,1
46269,2780,1
46269,6395,1
46269,7776,1
46269,9441,1
46269,6316,1
46269,1234,1
46269,1919,1
46269,3224,1
46269,12239,1
46269,1151,1
46269,22908,1
46269,34268,1
46269,77,1
46269,5624,1
46269,2302,1
46269,12250,1
46269,6119,1
46269,2939,1
46269,735,1
46269,3910,1
46269,67,1
46269,2805,1
46269,8069,1
46269,3088,1
46269,1365,1
46269,3219,1
46443,7823,1
46443,3998,1
46443,282,1
46443,2428,1
46443,996,1
46443,991,1
46443,1248,1
46443,1510,1
46443,335,1
46443,7749,1
46443,8069,1
46443,17783,1
46443,19789,1
46907,1067,1
46907,4911,1
46907,732,1
46907,6594,1
46907,249,1
46907,1440,1
46907,3910,1
46907,3663,1
46907,2454,1
46907,1298,1
46907,5387,1
46907,1347,1
46907,2822,1
46909,12864,1
46909,8084,1
46909,351,1
46909,74,1
46909,11970,1
46909,5834,1
46909,1927,1
46909,2305,1
46909,8131,1
46909,5773,1
46909,6516,1
46909,6808,1
46909,9236,1
46909,7095,1
46909,145,1
46909,68964,1
46909,10815,1
46909,7377,1
46909,2939,1
46909,7113,1
46909,3786,1
46909,12692,1
46909,6582,1
46909,226,1
47117,2981,1
47117,351,1
47117,541,1
47117,2303,1
47117,6534,1
47117,1152,1
47117,1842,1
47117,28,1
47117,3659,1
47117,218,1
47117,338,1
47117,13158,1
47117,11200,1
47117,575,1
47117,6907,1
47117,1395,1
47117,4571,1
47117,3910,1
47117,1878,1
47117,2751,1
47117,894,1
47117,8203,1
47117,14939,1
47117,1700,1
47117,9657,1
47117,2376,1
47117,67,1
47117,3723,1
47117,9873,1
47128,632,1
47128,17082,1
47128,1615,1
47128,2843,1
47128,3852,1
47128,5624,1
47128,8168,1
47128,7860,1
47128,19780,1
47128,8874,1
47128,2494,1
47128,963,1
47316,8498,1
47316,17966,1
47316,7481,1
47316,7142,1
47316,12844,1
47316,18931,1
47316,13243,1
47316,23605,1
47316,19797,1
47316,920,1
47316,2904,1
47316,6316,1
47316,8173,1
47316,5420,1
47316,9639,1
47316,19241,1
47316,1886,1
47316,117,1
47316,1035,1
47316,1522,1
47316,1034,1
47316,491,1
47316,53440,1
47316,9129,1
47316,3104,1
47316,4587,1
47316,19161,1
47594,11783,1
47594,505,1
47594,1183,1
47594,1082,1
47594,1659,1
47594,4169,1
47594,92,1
47594,205,1
47594,1626,1
47594,1435,1
47594,384,1
47594,1564,1
47594,335,1
47594,2161,1
47594,5738,1
47594,886,1
47594,1395,1
47594,14997,1
47594,9825,1
47594,7735,1
47594,8163,1
47594,3510,1
47594,24275,1
47594,253,1
47594,10330,1
47594,10401,1
47594,18992,1
47594,12033,1
47594,2782,1
47594,5199,1
47594,2411,1
47594,633,1
47594,3076,1
47594,3219,1
47609,23990,1
47609,1265,1
47609,763,1
47609,6089,1
47609,3542,1
47609,3523,1
47609,1152,1
47609,8501,1
47609,5292,1
47609,210,1
47609,408,1
47609,14436,1
47609,2109,1
47609,2430,1
47609,834,1
47609,5031,1
47609,6907,1
47609,7249,1
47609,18554,1
47609,6283,1
47609,6759,1
47609,1901,1
47609,1697,1
47609,3587,1
47609,3588,1
47609,9609,1
47609,3216,1
47609,15021,1
47609,3242,1
47609,23994,1
47609,5766,1
47609,1786,1
47609,486,1
47609,2795,1
47971,6471,1
47971,1923,1
47971,357,1
47971,3961,1
47971,19239,1
47971,1919,1
47971,10617,1
47971,6397,1
47971,834,1
47971,18,1
47971,3848,1
47971,4571,1
47971,6463,1
47971,9677,1
47971,32499,1
47971,7674,1
47971,1035,1
47971,9287,1
47971,5540,1
47971,7096,1
47971,2253,1
48046,505,1
48046,2163,1
48046,1547,1
48046,1316,1
48046,242,1
48046,2013,1
48046,269,1
48046,4869,1
48046,438,1
48046,267,1
48046,5036,1
48046,1320,1
48046,2872,1
48046,353,1
48046,3305,1
48046,732,1
48046,402,1
48046,90,1
48046,2044,1
48046,2384,1
48046,2385,1
48046,1152,1
48046,1923,1
48046,1700,1
48046,2830,1
48046,1556,1
48046,9441,1
48046,6316,1
48046,6463,1
48046,5338,1
48046,4092,1
48046,3336,1
48046,5904,1
48046,3395,1
48046,2849,1
48046,1425,1
48046,3907,1
48046,18334,1
48046,4691,1
48046,3525,1
48046,1910,1
48046,582,1
48046,7631,1
48046,8874,1
48046,7095,1
48046,46,1
48046,351,1
48046,118,1
48046,235,1
48046,2411,1
48046,3252,1
48046,94,1
48046,50375,1
48046,1069,1
48046,236,1
48046,3826,1
48046,633,1
48046,1014,1
48046,3956,1
48046,4325,1
48057,24018,1
48057,1537,1
48057,3474,1
48057,10838,1
48057,8270,1
48057,6513,1
48057,20044,1
48057,6608,1
48057,356,1
48057,920,1
48057,2306,1
48057,575,1
48057,6907,1
48057,8805,1
48057,7,1
48057,1089,1
48057,6463,1
48057,1536,1
48057,30556,1
48057,22205,1
48057,10207,1
48057,22214,1
48057,1861,1
48057,13484,1
48057,5799,1
48057,10139,1
48057,15668,1
48057,13399,1
48057,23078,1
48213,3023,1
48213,2694,1
48213,5600,1
48213,2661,1
48213,2454,1
48213,1854,1
48213,118,1
48213,10282,1
48213,5106,1
48213,240,1
48268,134,1
48268,186,1
48268,282,1
48268,5152,1
48268,5531,1
48268,1840,1
48268,1426,1
48268,18,1
48268,7795,1
48268,5202,1
48268,3336,1
48268,288,1
48268,3723,1
48268,979,1
48268,2028,1
48268,5350,1
48268,1109,1
48355,26692,1
48355,90,1
48355,807,1
48355,92,1
48355,3542,1
48355,19239,1
48355,471,1
48355,1296,1
48355,5013,1
48355,4234,1
48355,1910,1
48355,9737,1
48355,5638,1
48355,303,1
48579,24018,1
48579,3622,1
48579,1367,1
48579,3366,1
48579,1091,1
48579,1923,1
48579,6119,1
48579,5687,1
48579,9544,1
48579,736,1
48579,985,1
48579,6729,1
48579,9728,1
48579,3409,1
48579,13891,1
48579,6146,1
48579,8001,1
48579,7183,1
48579,3177,1
48579,4167,1
48579,6712,1
48579,10125,1
48579,4253,1
48579,5522,1
48579,6848,1
48579,6152,1
48579,2294,1
48579,3904,1
48579,397,1
48579,3061,1
48579,3395,1
48579,16211,1
48579,2780,1
48579,94,1
48579,23029,1
48743,33235,1
48743,15717,1
48743,10032,1
48743,1117,1
48743,193,1
48743,732,1
48743,3057,1
48743,565,1
48743,728,1
48743,139,1
48743,1151,1
48743,301,1
48743,6157,1
48743,752,1
48743,753,1
48743,1568,1
48743,13499,1
48743,10593,1
48743,12806,1
48743,6151,1
48743,10841,1
48743,634,1
48743,231,1
48743,10993,1
48743,3804,1
48743,1924,1
48743,468,1
48743,7113,1
48743,21234,1
48753,402,1
48753,3561,1
48753,2384,1
48753,1437,1
48753,2387,1
48753,2298,1
48753,3757,1
48753,7210,1
48753,5436,1
48753,2302,1
48753,7217,1
48975,26692,1
48975,21136,1
48975,8919,1
48975,17554,1
48975,8270,1
48975,129,1
48975,7159,1
48975,3772,1
48975,49,1
48975,8821,1
48975,3663,1
48975,2454,1
48975,5202,1
48975,114,1
48975,9312,1
48975,3074,1
48975,1755,1
48975,571,1
48975,17257,1
48975,7736,1
48975,12347,1
48975,742,1
48975,10702,1
48995,6558,1
48995,101389,1
48995,2780,1
48995,3982,1
48995,5147,1
48995,5943,1
48995,5303,1
48995,245,1
48995,5372,1
48995,126,1
48995,6283,1
49154,133,1
49154,1808,1
49154,9141,1
49154,1316,1
49154,3115,1
49154,11240,1
49154,11783,1
49154,12688,1
49154,597,1
49154,8951,1
49154,1470,1
49154,11608,1
49154,1442,1
49154,5408,1
49154,15342,1
49154,406,1
49154,728,1
49154,139,1
49154,2616,1
49154,7343,1
49154,10062,1
49154,12843,1
49154,753,1
49154,6444,1
49154,1298,1
49154,7120,1
49154,3663,1
49154,7018,1
49154,17975,1
49154,571,1
49154,4234,1
49154,19769,1
49154,1021,1
49154,3510,1
49154,7898,1
49154,2496,1
49154,5922,1
49154,3893,1
49154,7226,1
49154,2805,1
49154,726,1
49154,5375,1
49154,15836,1
49155,10241,1
49155,6124,1
49155,1600,1
49155,3857,1
49155,529,1
49155,7461,1
49155,555,1
49155,405,1
49155,392,1
49155,3144,1
49155,5059,1
49155,10401,1
49155,149,1
49155,41,1
49155,20742,1
49155,726,1
49155,1419,1
49155,960,1
49155,8848,1
49155,1019,1
49155,186,1
49155,1863,1
49155,133,1
49300,304,1
49300,10032,1
49300,3430,1
49300,2785,1
49300,21186,1
49300,2394,1
49300,934,1
49300,5,1
49300,2822,1
49300,4571,1
49300,3941,1
49300,3302,1
49300,236,1
49422,1638,1
49422,242,1
49422,2649,1
49422,505,1
49422,186,1
49422,243,1
49422,1430,1
49422,402,1
49422,3561,1
49422,8930,1
49422,4004,1
49422,32320,1
49422,1324,1
49422,1234,1
49422,1700,1
49422,3513,1
49422,2151,1
49422,129,1
49422,3119,1
49422,6608,1
49422,19115,1
49422,5190,1
49422,3120,1
49422,77,1
49422,2661,1
49422,11941,1
49422,20887,1
49422,12901,1
49422,18620,1
49422,4254,1
49422,245,1
49422,3773,1
49422,1686,1
49422,1322,1
49422,3873,1
49422,24068,1
49422,10310,1
49422,1862,1
49422,235,1
49422,964,1
49422,2013,1
49422,26783,1
49422,3023,1
49422,1014,1
49422,486,1
49422,4577,1
49422,2402,1
49422,2176,1
49460,2291,1
49460,4094,1
49460,1868,1
49460,402,1
49460,3561,1
49460,6854,1
49460,575,1
49460,736,1
49460,2303,1
49460,22693,1
49460,78,1
49460,3805,1
49460,6907,1
49460,7222,1
49460,570,1
49460,960,1
49460,245,1
49460,17734,1
49460,7750,1
49460,1360,1
49460,1415,1
49460,4198,1
49460,7095,1
49460,2028,1
49460,2937,1
49460,6582,1
49460,7721,1
49460,34791,1
49460,2877,1
49460,6241,1
49460,8541,1
49635,6128,1
49635,689,1
49635,4171,1
49635,920,1
49635,1855,1
49635,1015,1
49635,747,1
49635,760,1
49635,735,1
49635,33799,1
49635,236,1
49635,3786,1
49771,3656,1
49771,114,1
49771,45302,1
49771,1835,1
49771,8633,1
49771,3762,1
49771,1674,1
49771,3075,1
49771,19797,1
49771,1886,1
49771,3904,1
49771,5425,1
49771,7096,1
49771,7612,1
49842,20660,1
49842,8805,1
49842,2750,1
49842,14468,1
49842,20027,1
49842,2783,1
49842,5943,1
49842,12346,1
49842,6907,1
49842,1426,1
49842,886,1
49842,5090,1
49842,1423,1
49842,4090,1
49842,46,1
49842,2751,1
49842,1254,1
49980,1067,1
49980,7738,1
49980,4169,1
49980,511,1
49980,1868,1
49980,594,1
49980,19,1
49980,11979,1
49980,708,1
49980,906,1
49980,438,1
49980,1990,1
49980,6503,1
49980,2094,1
49980,2830,1
49980,5,1
49980,12692,1
50204,6411,1
50204,1863,1
50204,1673,1
50204,13669,1
50204,12239,1
50204,1877,1
50204,736,1
50204,2289,1
50204,2454,1
50204,2849,1
50204,5407,1
50204,1458,1
50204,633,1
50204,3786,1
50204,11045,1
50547,3115,1
50547,253,1
50547,9808,1
50547,1446,1
50547,73,1
50547,1537,1
50547,7557,1
50547,6395,1
50547,2779,1
50547,6178,1
50547,4128,1
50547,15219,1
50547,19239,1
50547,9728,1
50547,2783,1
50547,13543,1
50547,660,1
50547,5090,1
50547,5202,1
50547,6263,1
50547,824,1
50547,2337,1
50547,7217,1
50547,5253,1
50547,6152,1
50547,26731,1
50547,480,1
50547,6197,1
50547,1056,1
50547,3786,1
50547,39300,1
50547,2877,1
50547,3968,1
50550,129,1
50550,7254,1
50550,7461,1
50550,358,1
50550,575,1
50550,2167,1
50550,15092,1
50550,2298,1
50550,2116,1
50550,4632,1
50550,7016,1
50550,5771,1
50550,3904,1
50730,4100,1
50730,20543,1
50730,19956,1
50730,96,1
50730,2779,1
50730,6223,1
50730,4675,1
50730,6907,1
50730,19782,1
50730,5600,1
50730,1428,1
50730,6890,1
50730,2412,1
50730,52,1
50730,7955,1
50730,1018,1
50730,301,1
50730,886,1
50730,15348,1
50730,17643,1
50730,2289,1
50730,5326,1
50730,1762,1
50730,6154,1
50730,20117,1
50730,6844,1
50730,11493,1
50730,36628,1
50730,14013,1
50730,2302,1
50730,7750,1
50730,1171,1
50730,17219,1
50730,11203,1
50730,7770,1
50730,7111,1
50730,1886,1
50730,2937,1
50730,1461,1
50849,1067,1
50849,732,1
50849,1020,1
50849,5363,1
50849,8163,1
50849,7220,1
50849,4009,1
50849,94,1
50849,2128,1
50849,5106,1
50895,3981,1
50895,1731,1
50895,1067,1
50895,2694,1
50895,1641,1
50895,353,1
50895,732,1
50895,202,1
50895,6776,1
50895,17787,1
50895,5834,1
50895,2242,1
50895,18034,1
50895,7969,1
50895,219,1
50895,7375,1
50895,23777,1
50895,9980,1
50895,10574,1
50895,1964,1
50895,6892,1
50895,8217,1
50895,14624,1
50895,14620,1
50895,7674,1
50895,12234,1
50895,117,1
50895,38896,1
50895,118,1
50895,18943,1
50895,14619,1
50895,8221,1
50895,657,1
51082,807,1
51082,1257,1
51082,6607,1
51082,7479,1
51082,2394,1
51082,1726,1
51082,5550,1
51082,4812,1
51082,3525,1
51082,3364,1
51082,11220,1
51082,8671,1
51082,14494,1
51094,3656,1
51094,23843,1
51094,31036,1
51094,21136,1
51094,33235,1
51094,7738,1
51094,3622,1
51094,5606,1
51094,10146,1
51094,4515,1
51094,1152,1
51094,205,1
51094,25794,1
51094,4401,1
51094,2780,1
51094,940,1
51094,3370,1
51094,3982,1
51094,6223,1
51094,23204,1
51094,2242,1
51094,9728,1
51094,985,1
51094,129,1
51094,5147,1
51094,7254,1
51094,23229,1
51094,1760,1
51094,9103,1
51094,15772,1
51094,29062,1
51094,11197,1
51094,356,1
51094,2306,1
51094,1075,1
51094,575,1
51094,979,1
51094,6907,1
51094,23223,1
51094,13454,1
51094,301,1
51094,4571,1
51094,9892,1
51094,3758,1
51094,1763,1
51094,491,1
51094,3572,1
51094,9308,1
51094,6712,1
51094,4470,1
51094,4524,1
51094,8163,1
51094,7222,1
51094,30554,1
51094,15013,1
51094,6267,1
51094,51770,1
51094,26341,1
51094,17975,1
51094,758,1
51094,31735,1
51094,279,1
51094,8628,1
51094,5436,1
51094,13777,1
51094,2302,1
51094,7218,1
51094,18862,1
51094,4934,1
51094,2028,1
51094,3242,1
51094,12384,1
51094,9620,1
51094,7291,1
51094,3604,1
51094,18638,1
51094,7966,1
51094,23322,1
51094,2411,1
51094,8330,1
51094,3600,1
51094,3252,1
51094,18100,1
51094,139,1
51094,1015,1
51094,2877,1
51094,3768,1
51094,23206,1
51192,4762,1
51192,17427,1
51192,1152,1
51192,852,1
51192,210,1
51192,4264,1
51192,3513,1
51192,66,1
51192,358,1
51192,8805,1
51192,3757,1
51192,6759,1
51192,4679,1
51192,24275,1
51192,307,1
51192,166,1
51192,9864,1
51252,7557,1
51252,44,1
51252,2779,1
51252,4667,1
51252,8180,1
51252,19765,1
51252,1693,1
51252,6444,1
51252,1568,1
51252,18522,1
51252,7736,1
51252,8874,1
51252,21527,1
51252,6647,1
51350,2288,1
51350,8047,1
51350,5942,1
51350,1067,1
51350,1316,1
51350,350,1
51350,18675,1
51350,8810,1
51350,1448,1
51350,19513,1
51350,21846,1
51350,1417,1
51350,3444,1
51350,511,1
51350,2858,1
51350,529,1
51350,17966,1
51350,6778,1
51350,3474,1
51350,1404,1
51350,6843,1
51350,6577,1
51350,402,1
51350,2044,1
51350,9827,1
51350,23938,1
51350,1626,1
51350,10122,1
51350,7,1
51350,3057,1
51350,5506,1
51350,468,1
51350,32119,1
51350,4264,1
51350,7094,1
51350,4673,1
51350,1271,1
51350,1270,1
51350,3890,1
51350,5599,1
51350,8217,1
51350,7062,1
51350,6393,1
51350,580,1
51350,4627,1
51350,9238,1
51350,17554,1
51350,37,1
51350,631,1
51350,4131,1
51350,3473,1
51350,5326,1
51350,4661,1
51350,161,1
51350,7978,1
51350,12767,1
51350,3973,1
51350,4330,1
51350,2990,1
